customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0927-LCSMG,1,0,0,0,7,1,0,2,0,0,1,0,0,0,0,0,1,74.65,544.55,1
8974-OVACP,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,0,1,20.15,20.15,0
1965-DDBWU,1,0,0,0,16,1,1,2,0,0,0,1,0,1,0,1,3,89.05,1448.6,1
6993-OHLXR,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,68.95,119.75,1
0970-ETWGE,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,1,0,89.55,89.55,1
8417-FMLZI,1,0,1,1,6,1,0,2,0,1,0,0,0,1,0,1,3,83.55,477.55,1
1465-VINDH,0,0,1,1,10,1,1,2,0,1,1,0,1,1,0,1,3,102.1,1068.85,1
5614-DNZCE,0,0,0,0,58,1,0,1,1,1,1,1,0,0,2,1,3,64.9,3795.45,0
3144-AUDBS,0,0,1,0,6,1,0,1,0,0,0,1,0,0,0,1,0,49.15,270.8,1
0139-IVFJG,0,0,1,0,2,1,0,2,1,1,0,0,1,0,0,0,0,90.35,190.5,0
6128-DAFVY,0,0,0,0,56,0,2,1,0,0,0,0,1,1,0,1,3,44.85,2564.95,0
2229-DPMBI,0,0,1,1,8,1,0,0,2,2,2,2,2,2,2,0,1,19.5,162.15,0
1075-BGWOH,1,1,1,0,16,1,1,2,0,0,1,0,1,1,0,1,0,98.75,1587.55,1
7159-FVYPK,0,0,1,1,3,1,1,1,0,1,1,0,1,0,0,1,2,69.15,235,0
0311-UNPFF,0,0,0,0,26,1,0,2,0,0,0,0,1,1,0,1,2,88.8,2274.35,1
5445-UTODQ,0,0,1,0,7,1,0,2,0,0,0,0,1,0,0,1,0,81.1,576.65,1
6366-ZGQGL,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,24.8,24.8,1
2262-SLNVK,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.1,70.1,0
7551-DACSP,1,0,1,1,6,1,0,1,0,1,1,0,0,0,0,1,1,55.3,324.25,1
3090-HAWSU,1,0,0,0,61,1,1,2,1,0,1,1,1,1,2,1,3,111.6,6876.05,1
3166-PNEOF,0,0,0,0,61,1,1,1,1,0,1,1,1,1,2,0,3,86.45,5175.3,0
6627-CFOSN,0,0,0,0,59,1,1,2,1,1,1,0,0,1,0,1,2,99.45,5623.7,0
9137-NOQKA,1,1,0,0,2,1,0,0,2,2,2,2,2,2,0,0,0,19.2,37.2,0
3301-LSLWQ,0,0,0,0,29,1,1,1,1,0,0,0,0,1,0,1,0,66.1,1912.15,0
0942-KOWSM,0,0,1,1,30,1,0,1,0,1,1,1,1,1,2,0,2,80.8,2369.3,0
3143-JQEGI,0,0,1,1,13,1,0,2,0,0,0,0,1,1,0,0,0,88.35,1222.8,1
5729-KLZAR,0,0,1,1,4,1,0,2,0,0,0,0,0,1,0,0,0,80.85,302.75,1
6416-JNVRK,0,0,0,0,46,1,0,1,0,0,0,0,0,1,1,0,3,55.65,2688.85,0
6543-CPZMK,1,0,1,1,9,0,2,1,0,1,0,0,0,0,0,1,0,29.95,248.95,1
2479-BRAMR,1,1,1,0,41,1,1,2,1,0,1,0,0,0,0,1,2,83.75,3273.55,1
1089-XZWHH,0,0,1,1,24,1,0,0,2,2,2,2,2,2,2,1,1,19.7,494.05,0
6075-SLNIL,1,0,0,0,38,1,1,2,0,1,1,0,0,1,0,1,3,95.1,3691.2,0
8185-UPYBR,1,0,1,0,6,1,1,2,0,0,0,0,0,0,0,1,0,75.5,438,1
3746-EUBYR,1,0,1,0,1,1,1,2,0,0,0,0,0,0,0,1,2,74.6,74.6,1
0295-PPHDO,1,0,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,95.45,95.45,1
9801-GDWGV,0,0,0,0,39,1,1,2,0,1,1,0,1,1,0,1,0,103.45,3994.45,1
1131-SUEKT,1,0,1,1,61,1,0,2,0,1,0,1,1,1,1,1,2,98.45,6145.2,0
1174-FGIFN,0,0,1,1,28,1,1,2,0,0,0,1,0,1,1,1,0,90.45,2509.25,0
7029-IJEJK,0,0,0,0,54,0,2,1,1,0,0,1,0,1,1,0,2,44.1,2369.7,0
9067-SQTNS,1,0,1,1,44,1,0,0,2,2,2,2,2,2,1,0,2,20.6,926,0
7576-OYWBN,1,1,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,76.05,231.8,1
4012-YCFAI,1,0,1,0,60,1,0,1,1,1,0,1,0,0,2,1,1,61.35,3766.2,0
2842-JTCCU,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,46.05,80.35,1
7607-QKKTJ,1,0,1,1,45,1,1,2,0,1,1,0,0,1,1,1,3,95.0,4368.85,0
8884-ADFVN,1,1,1,0,7,1,1,2,0,0,1,0,1,1,0,1,0,101.95,700.85,1
8436-BJUMM,1,0,1,1,26,1,1,2,0,0,0,0,1,0,0,1,0,83.75,2070.6,1
4713-LZDRV,0,1,0,0,2,1,0,2,0,0,0,0,0,1,0,1,0,79.6,195.05,1
4140-MUHUG,0,1,0,0,3,1,0,2,0,0,1,0,1,0,0,1,0,86.85,220.95,1
7298-IZWLY,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,19.4,19.4,0
5997-OPVFA,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,2,89.05,6254.45,0
7978-DKUQH,0,0,1,0,25,1,0,2,0,0,1,0,0,0,0,1,0,74.6,1797.75,0
3472-OAOOR,1,0,1,1,19,0,2,1,1,1,0,0,0,0,0,1,1,34.95,610.2,0
3259-FDWOY,1,0,1,1,71,1,1,2,0,1,1,0,1,1,2,1,2,106.0,7723.7,1
9231-ZJYAM,0,1,0,0,4,1,0,2,0,0,0,0,1,0,0,1,0,78.85,292.8,1
9365-SRSZE,1,1,1,0,27,1,0,2,0,0,0,0,0,0,0,1,0,70.55,1943.9,0
1098-KFQEC,0,0,1,1,55,1,0,0,2,2,2,2,2,2,2,0,3,19.4,1083,0
4797-AXPXK,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,60.0,60,1
4628-CTTLA,1,0,0,0,57,0,2,1,0,1,0,0,1,0,0,1,0,39.3,2111.45,1
8445-DNBAE,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,50.05,50.05,0
3066-RRJIO,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,69.95,69.95,1
2205-YMZZJ,1,1,0,0,7,1,1,2,0,0,0,0,1,0,0,1,0,84.8,546.95,1
2303-PJYHN,0,0,1,0,2,1,0,0,2,2,2,2,2,2,0,0,2,19.85,52,0
6979-ZNSFF,0,0,0,0,8,1,1,2,0,0,0,0,1,0,0,1,0,87.05,762.1,1
8967-SZQAS,0,0,0,0,14,1,0,1,0,1,0,0,0,0,0,0,0,50.45,765.45,0
2843-CQMEG,1,0,0,0,24,1,0,1,0,1,0,0,0,0,0,1,1,49.7,1218.25,0
7841-TZDMQ,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,3,46.0,84.5,1
9398-MMQTO,1,0,0,0,3,1,0,2,0,1,0,0,0,0,0,0,3,74.45,221.1,0
8587-XYZSF,1,0,0,0,67,1,0,1,0,0,0,1,0,0,2,0,2,50.55,3260.1,0
1304-NECVQ,0,1,0,0,2,1,1,2,0,0,1,0,0,0,0,1,0,78.55,149.55,1
0793-TWELN,0,0,0,0,4,1,1,2,1,0,0,0,0,0,0,1,0,80.15,319.85,0
9518-RWHZL,0,0,0,0,64,1,1,2,0,0,1,0,1,1,1,1,3,100.05,6254.2,1
9385-EHGDO,0,0,1,1,35,1,0,0,2,2,2,2,2,2,2,1,1,19.85,739.35,0
1493-AMTIE,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,2,20.2,20.2,1
9381-NDKME,0,1,1,0,24,0,2,1,0,0,1,0,0,1,0,1,3,40.65,933.3,1
9840-DVNDC,1,0,0,0,6,1,0,2,0,0,0,0,1,0,0,1,3,80.5,463.05,1
4418-LZMSV,1,0,1,1,13,1,0,1,0,1,1,1,0,0,0,0,2,61.8,750.1,0
7228-PAQPD,0,0,0,0,14,1,0,1,0,0,0,1,0,1,1,0,3,59.1,772.85,0
2740-TVLFN,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,50.15,50.15,0
6338-AVWCY,1,0,0,0,3,0,2,1,0,0,1,0,1,0,0,1,1,40.15,130.75,1
7927-AUXBZ,0,0,0,0,30,1,0,2,0,0,0,1,1,0,0,0,0,85.15,2555.9,1
9845-PEEKO,0,1,0,0,59,1,1,2,0,1,0,0,0,0,2,1,3,79.2,4590.35,0
0657-DOGUM,0,0,1,0,48,1,1,1,1,0,0,1,0,0,1,1,2,60.6,2985.25,0
6374-NTQLP,1,1,1,1,72,1,0,2,1,0,1,1,1,1,2,1,3,104.1,7447.7,0
0887-HJGAR,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.7,45.7,1
1582-RAFML,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,60.1,60.1,1
6000-APYLU,1,0,0,0,9,1,0,2,0,0,0,0,0,1,0,1,0,80.8,713.1,1
6413-XKKPU,1,0,1,1,17,1,0,2,1,0,1,0,1,0,0,1,0,89.4,1539.45,1
6986-IJDHX,1,0,1,1,39,1,0,2,0,1,0,0,1,0,0,1,1,86.3,3266,1
5449-FIBXJ,1,0,1,1,19,1,1,2,0,0,1,1,1,1,0,0,0,103.3,2012.7,1
8903-XEBGX,1,0,0,1,2,1,0,1,0,0,0,0,0,1,0,1,0,55.3,108.65,0
9360-AHGNL,0,1,1,0,43,1,1,2,1,0,1,1,1,1,1,1,1,109.55,4830.25,1
6772-KSATR,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,1,0,81.7,81.7,1
3318-NMQXL,1,0,0,0,3,1,0,2,0,0,0,0,1,1,0,1,0,92.0,266.8,0
1591-XWLGB,0,0,1,0,71,1,0,0,2,2,2,2,2,2,2,0,3,19.85,1379.6,0
6586-PSJOX,1,0,0,1,15,1,0,1,0,0,1,1,0,0,1,0,3,55.2,864.55,0
0742-MOABM,1,0,1,0,4,1,0,1,0,0,0,1,0,0,0,0,1,50.05,179.35,1
4713-ZBURT,1,0,0,1,45,1,1,2,0,0,1,0,1,1,2,0,2,99.7,4634.35,0
2928-HLDBA,0,0,0,0,6,1,0,0,2,2,2,2,2,2,0,0,1,20.7,112.75,0
8402-EIVQS,1,0,1,0,67,1,0,2,1,1,0,0,1,1,1,1,3,100.9,6733.15,0
0235-KGSLC,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,1,3,85.55,85.55,1
4958-XCBDQ,1,1,0,0,35,1,1,2,0,0,1,0,1,1,0,1,0,101.4,3496.3,1
2041-JIJCI,0,0,0,0,5,1,1,1,0,1,0,0,0,1,0,1,0,64.0,370.25,0
9445-SZLCH,0,0,1,1,36,1,1,2,0,1,1,0,1,0,0,1,2,97.35,3457.9,1
7817-BOQPW,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,75.55,166.3,1
5201-CBWYG,1,0,1,1,62,1,1,0,2,2,2,2,2,2,1,0,2,24.8,1476.25,0
7538-GWHML,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,69.65,145.15,1
2030-BTZRO,1,0,1,1,6,1,0,0,2,2,2,2,2,2,2,1,3,20.4,107.6,0
4730-AWNAU,1,0,1,1,36,0,2,1,1,0,1,1,1,1,1,0,3,60.7,2234.55,0
4198-VFOEA,0,0,0,0,12,0,2,1,1,0,0,1,0,0,1,1,1,33.6,435.45,0
5642-MHDQT,0,0,1,1,53,1,0,0,2,2,2,2,2,2,1,1,2,19.85,1039.45,0
5868-YTYKS,1,0,0,1,1,1,0,0,2,2,2,2,2,2,0,1,1,20.25,20.25,0
1734-ZMNTZ,0,0,1,1,11,1,1,0,2,2,2,2,2,2,2,0,1,25.0,300.7,0
5453-AXEPF,1,0,1,0,17,1,1,2,0,1,0,0,0,0,0,1,2,80.5,1336.9,0
8421-WZOOW,0,1,1,1,57,1,0,2,0,1,1,1,1,0,0,1,3,95.3,5567.45,0
1697-BCSHV,0,0,1,1,58,1,1,1,0,1,0,0,1,0,0,1,2,66.8,3970.4,0
5845-BZZIB,1,0,1,1,35,1,0,0,2,2,2,2,2,2,2,0,1,20.1,655.3,0
8347-GDTMP,0,0,1,0,64,1,0,0,2,2,2,2,2,2,2,0,3,19.45,1225.65,0
0224-HJAPT,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,47.15,223.15,1
0322-YINQP,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,48.55,48.55,1
2933-FILNV,0,0,1,1,2,0,2,1,0,0,0,0,0,0,0,1,1,24.4,36.55,1
6257-DTAYD,1,0,1,0,71,1,1,2,0,1,0,1,1,1,2,1,3,104.15,7365.3,0
4795-UXVCJ,1,0,0,0,26,1,0,0,2,2,2,2,2,2,1,0,3,19.8,457.3,0
3097-NNSPB,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,3,49.05,91.1,1
2012-NWRPA,0,1,1,0,11,1,1,2,0,0,1,0,1,1,0,1,0,99.55,1131.2,1
6379-RXJRQ,1,0,1,0,10,1,0,2,0,0,0,0,0,0,0,1,0,70.1,659.65,1
9904-EHEVJ,0,1,1,1,32,1,1,2,0,0,1,0,1,0,0,1,1,91.35,2896.55,0
1414-YADCW,1,0,1,0,70,1,0,2,1,1,0,1,0,0,2,0,2,84.6,5706.2,0
4553-DVPZG,0,0,1,0,62,1,1,2,0,0,1,0,1,1,0,1,0,101.35,6164.7,0
9356-AXGMP,1,0,1,0,38,1,1,2,1,0,1,1,1,1,1,1,0,110.7,4428.6,0
0128-MKWSG,0,0,0,1,26,0,2,1,1,0,0,1,0,1,0,0,1,45.8,1147,0
7762-URZQH,1,0,1,0,66,1,1,2,1,0,1,0,1,1,2,1,3,106.05,6981.35,1
5923-GXUOC,1,0,0,0,10,1,0,2,1,1,1,0,1,1,0,1,0,104.4,1081.45,1
7330-WZLNC,0,0,0,0,5,1,1,2,0,1,0,0,1,0,0,1,0,90.8,455.5,1
2169-RRLFW,0,0,1,0,71,1,1,0,2,2,2,2,2,2,2,0,3,25.6,1888.25,0
5277-ZLOOR,0,1,0,0,2,1,1,2,0,0,0,0,1,0,0,1,0,85.55,187.45,1
7030-NJVDP,1,0,1,0,24,1,0,2,1,0,0,1,0,1,0,1,0,89.25,2210.2,0
4548-SDBKE,0,0,0,0,5,1,1,2,0,0,0,0,1,0,0,1,0,85.2,474.8,1
7579-KKLOE,1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,1,1,91.25,6589.6,0
1285-OKIPP,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,79.9,79.9,1
2202-CUYXZ,1,0,0,0,1,1,0,2,0,0,1,0,1,0,0,1,0,84.85,84.85,1
7881-INRLC,1,0,0,0,45,1,1,2,0,1,0,0,1,1,0,1,3,100.85,4740,1
4450-DLLMH,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,1,3,71.3,157.75,0
2858-MOFSQ,0,0,0,1,17,1,1,1,0,0,1,0,0,0,1,1,1,55.85,937.5,1
3043-TYBNO,1,0,0,0,3,1,0,1,0,0,0,1,0,1,0,0,1,60.65,196.9,0
9692-TUSXH,0,0,0,0,18,1,0,2,1,0,0,0,1,1,0,1,0,96.05,1740.7,1
1930-QPBVZ,1,0,1,1,68,1,0,2,1,1,0,1,0,1,2,0,2,95.1,6683.4,0
8017-LXHFA,0,1,0,0,23,1,0,2,0,1,0,0,1,1,0,1,0,94.75,2293.6,1
3668-QPYBK,1,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,1,53.85,108.15,1
9643-YBLUR,1,0,1,0,9,1,1,1,0,1,1,0,0,1,0,1,3,69.05,653.95,0
7853-WNZSY,1,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,3,19.75,19.75,0
5948-UJZLF,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,49.25,97,0
0968-GSIKN,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.8,70.8,1
8755-OGKNA,0,0,1,1,57,1,0,0,2,2,2,2,2,2,2,0,2,19.5,1167.6,0
5380-AFSSK,0,0,0,0,5,1,1,2,0,0,0,0,1,1,0,1,1,93.9,486.85,1
7133-VBDCG,0,0,0,0,25,1,0,2,1,1,0,0,0,0,0,1,2,79.85,2015.35,1
1095-WGNGG,0,0,1,0,61,1,1,2,0,1,0,0,1,1,2,1,2,101.05,5971.25,0
0565-IYCGT,1,0,0,0,69,1,1,1,1,1,1,1,0,1,1,1,3,78.6,5356.45,1
5281-BUZGT,1,1,0,0,36,1,1,2,1,0,0,0,1,0,0,1,0,90.85,3186.7,1
5364-EVNIB,1,0,0,0,13,1,0,2,0,1,1,0,0,0,0,1,0,79.8,973.45,1
9079-YEXQJ,0,0,0,0,54,1,1,2,0,1,1,1,1,1,0,0,0,111.1,6014.85,1
7130-VTEWQ,0,1,0,0,8,1,1,2,0,0,0,0,0,0,0,1,0,75.75,606.25,1
4174-LPGTI,0,0,1,1,41,1,0,1,0,1,0,1,0,1,1,1,2,66.5,2728.6,1
8802-UNOJF,1,1,0,0,12,1,0,2,0,1,1,1,0,0,0,1,1,83.8,1029.75,1
4625-EWPTF,1,0,0,0,8,0,2,1,1,0,0,0,0,0,0,1,0,30.45,226.45,1
4860-IJUDE,1,0,0,0,13,1,0,2,1,0,0,0,0,0,0,1,3,73.75,956.65,0
0406-BPDVR,0,1,1,0,54,1,1,2,0,1,0,0,1,1,1,1,3,101.5,5373.1,1
4140-WJAWW,0,0,0,0,5,1,0,0,2,2,2,2,2,2,0,0,3,19.85,108.05,1
7442-YGZFK,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,49.8,49.8,0
9732-KPKBW,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,53.95,53.95,1
5913-INRQV,1,1,1,0,34,1,0,2,1,0,0,1,1,0,1,0,1,90.15,3128.8,0
2478-EEWWM,1,0,1,0,59,0,2,1,0,0,0,0,1,1,0,1,0,44.3,2666.75,0
4685-TFLLS,1,0,1,1,18,1,0,0,2,2,2,2,2,2,1,0,2,19.8,342.3,0
0506-LVNGN,0,1,0,0,5,1,0,2,0,0,1,0,0,0,0,1,3,75.55,349.65,1
6894-LFHLY,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.75,75.75,1
1131-ALZWV,0,0,0,0,24,1,1,0,2,2,2,2,2,2,1,0,2,24.6,605.25,0
4495-LHSSK,0,0,0,1,18,1,1,1,1,0,0,0,0,0,0,0,1,57.65,992.7,0
8922-NPKBJ,1,0,1,1,42,1,0,0,2,2,2,2,2,2,2,0,1,19.35,867.3,0
3345-PBBFH,1,0,1,0,8,1,0,1,0,1,0,0,0,0,0,1,2,49.55,393.45,0
3068-OMWZA,1,1,0,0,1,1,1,2,0,0,1,0,1,0,0,1,0,88.8,88.8,1
7548-SEPYI,0,0,0,0,5,1,0,2,0,1,0,0,1,1,0,1,0,96.25,512.45,1
7297-DVYGA,0,0,0,0,51,1,0,0,2,2,2,2,2,2,1,1,2,19.85,996.95,0
4818-DRBQT,1,0,1,0,29,1,1,2,0,1,0,0,0,0,0,1,2,80.15,2265.25,1
6615-NGGZJ,1,0,0,0,14,1,1,2,0,1,0,0,1,1,0,1,0,100.55,1415.55,1
7711-YIJWC,1,0,1,1,61,1,0,1,1,1,1,1,1,1,1,0,2,84.9,5264.5,0
2321-OMBXY,0,0,1,1,38,1,0,1,1,1,0,1,1,1,1,0,3,80.3,3058.65,1
3488-PGMQJ,1,1,0,0,8,1,0,2,0,1,0,0,0,0,0,1,0,74.5,606.55,1
4609-KNNWG,0,0,1,1,27,1,0,0,2,2,2,2,2,2,2,0,1,19.9,550.1,0
0511-JTEOY,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,71.1,71.1,1
4753-PADAS,0,0,1,0,67,1,1,2,0,1,1,0,1,1,1,1,2,105.7,6816.95,0
5309-TAIKL,0,0,0,0,7,1,0,1,0,0,1,1,0,1,0,0,2,62.8,418.3,0
1699-HPSBG,1,0,0,0,12,1,0,1,0,0,0,1,1,0,1,1,0,59.8,727.8,1
6629-CZTTH,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,55.7,55.7,1
8183-ONMXC,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,80.75,159.45,1
2013-SGDXK,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,84.3,84.3,1
8098-TDCBU,0,0,1,0,42,1,1,0,2,2,2,2,2,2,2,0,0,25.25,1108.2,0
4143-HHPMK,1,0,0,0,52,1,0,2,0,1,0,0,0,1,0,1,0,85.35,4338.6,1
6425-YQLLO,0,1,1,0,66,1,1,2,0,0,1,1,1,1,1,1,3,105.95,6975.25,1
4024-CSNBY,0,0,1,0,72,1,1,2,1,1,1,1,0,0,2,1,2,94.25,6849.75,0
7136-RVDTZ,1,1,0,0,70,0,2,1,0,0,0,0,1,1,1,1,0,45.25,3264.45,1
7079-QRCBC,0,0,0,0,24,1,1,2,0,0,1,0,1,1,0,1,0,98.75,2407.3,1
6137-MFAJN,0,0,0,0,48,0,2,1,1,1,0,0,1,0,0,1,0,44.8,2104.55,0
5248-KWLAR,1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,0,90.35,6325.25,0
1449-XQEMT,1,0,0,0,3,1,0,0,2,2,2,2,2,2,0,1,1,19.8,58.15,1
7786-WBJYI,0,0,0,0,4,1,1,2,0,1,0,0,0,0,0,0,2,77.95,305.55,1
4737-AQCPU,1,0,1,1,72,1,1,1,1,1,1,1,0,0,2,0,3,72.1,5016.65,0
8809-RIHDD,1,0,1,1,72,1,1,2,0,1,1,0,1,1,2,1,0,103.4,7372.65,1
6834-NXDCA,0,0,0,0,13,0,2,1,0,0,0,0,0,0,0,1,0,23.9,300.8,1
9705-IOVQQ,1,1,1,1,61,1,1,2,0,1,0,0,1,1,1,0,0,99.0,5969.3,0
8019-ENHXU,1,0,1,0,42,1,1,2,0,1,1,1,0,1,0,1,0,99.45,4138.05,1
6173-GOLSU,1,1,1,0,67,1,1,2,0,0,0,0,1,1,0,1,3,94.65,6079,0
3374-TTZTK,1,0,1,0,52,1,0,2,1,1,1,1,1,1,2,1,0,106.3,5487,0
0468-YRPXN,1,0,0,0,29,1,0,2,0,0,1,1,1,1,0,1,3,98.8,2807.1,0
8993-PHFWD,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,25.25,58.9,1
5440-FLBQG,1,1,1,0,69,1,1,2,0,1,1,1,1,1,2,1,2,108.4,7318.2,1
3200-MNQTF,1,0,1,0,67,1,1,1,1,1,1,1,0,0,2,0,3,70.9,4677.1,0
5271-DBYSJ,1,1,0,0,11,1,0,2,0,0,0,0,0,1,0,1,3,79.15,827.7,0
3838-OZURD,1,0,1,0,66,1,1,2,0,1,1,0,1,1,0,1,3,105.0,7133.25,1
5565-FILXA,0,1,0,0,16,1,1,2,0,0,0,0,1,1,0,1,0,96.15,1529.2,1
5174-ITUMV,1,0,1,1,67,1,1,2,0,1,1,0,1,1,1,1,0,105.4,6989.45,0
4646-QZXTF,0,0,1,0,7,1,0,1,1,0,1,1,1,1,0,0,2,81.25,580.1,0
0323-XWWTN,1,0,0,1,3,1,1,0,2,2,2,2,2,2,2,1,1,26.4,121.25,0
5813-UECBU,1,1,0,0,33,1,1,2,0,1,1,0,0,0,0,1,3,83.85,2716.3,1
4813-HQMGZ,0,0,1,0,8,1,1,2,0,0,0,1,0,1,0,1,0,90.25,743.75,0
9121-PHQSR,1,1,1,0,16,1,1,2,0,0,0,0,1,0,0,1,3,85.05,1391.15,0
8564-LDKFL,1,0,1,0,40,1,1,2,0,1,1,0,1,1,1,1,2,106.0,4178.65,0
9050-QLROH,1,0,0,0,18,1,1,2,0,0,1,0,0,1,0,1,3,90.7,1597.25,1
8996-ZROXE,1,1,0,0,57,1,0,1,0,0,1,1,0,0,1,1,0,53.5,3035.8,0
3551-HUAZH,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.4,74.4,1
9223-UCPVT,0,0,0,0,1,1,0,2,0,0,1,0,1,1,0,0,0,94.4,94.4,1
1459-QNFQT,1,0,1,1,70,0,2,1,1,0,1,1,1,1,2,0,2,59.5,4144.8,0
5136-KCKGI,0,0,1,1,33,1,1,2,1,0,1,0,1,1,1,1,1,103.7,3467,1
2135-DQWAQ,0,0,0,0,5,1,0,2,0,1,0,0,1,0,0,1,1,85.3,420.45,0
4884-LEVMQ,1,0,1,0,39,1,0,0,2,2,2,2,2,2,2,1,2,20.45,790,0
7586-ZATGZ,1,0,0,0,40,1,1,2,0,0,0,0,1,0,0,1,0,84.9,3369.05,0
1750-CSKKM,1,0,0,1,9,1,0,1,0,0,0,0,1,0,0,0,0,55.35,449.75,1
1193-RTSLK,0,0,0,0,38,1,0,2,1,1,1,0,0,0,0,1,3,83.9,3233.6,1
1760-CAZHT,1,0,0,1,25,1,0,0,2,2,2,2,2,2,0,0,1,20.8,460.2,0
2024-BASKD,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,1,1,74.6,74.6,1
9600-NAXZN,1,0,0,0,43,1,1,2,0,1,0,0,1,1,0,1,0,101.4,4528,1
2105-PHWON,0,0,1,0,33,1,1,2,0,0,1,1,0,1,0,1,3,95.0,3008.15,0
3274-NSDWE,0,0,0,0,68,1,0,0,2,2,2,2,2,2,2,0,3,19.6,1441.65,0
0320-DWVTU,0,0,0,0,53,1,0,2,1,1,1,1,0,1,2,0,1,99.5,5424.25,0
8242-SOQUO,0,1,0,0,5,1,0,2,0,1,0,0,1,0,0,1,0,84.7,392.5,0
3186-BAXNB,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,0,0,91.7,91.7,1
4710-FDUIZ,1,0,1,0,56,1,1,2,0,1,0,0,1,1,1,0,3,100.3,5614.45,1
0278-YXOOG,1,0,0,0,5,1,0,0,2,2,2,2,2,2,0,0,1,21.05,113.85,1
7164-BPTUT,1,0,0,1,57,1,1,1,1,1,1,1,1,1,2,0,1,89.55,5012.35,0
2737-WFVYW,0,0,0,0,2,0,2,1,0,0,0,0,1,1,0,1,0,45.25,85.5,1
8625-AZYZY,1,0,1,0,24,1,1,2,0,1,1,0,1,1,0,1,0,104.65,2542.45,1
2609-IAICY,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,77.15,77.15,1
9350-VLHMB,1,0,1,1,67,1,1,2,0,1,0,0,0,1,0,1,2,89.55,6373.1,0
4759-TRPLW,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,70.4,70.4,1
2952-QAYZF,1,0,0,0,5,1,1,2,0,1,1,0,0,0,0,1,0,85.3,424.15,1
4585-HETAI,0,0,1,1,4,1,0,2,0,0,1,0,0,0,0,1,0,73.75,325.45,1
9499-XPZXM,0,0,1,0,72,1,1,1,1,1,0,1,0,0,2,0,2,64.75,4804.75,0
2876-VBBBL,0,0,0,0,1,1,0,0,2,2,2,2,2,2,0,1,1,20.25,20.25,1
1559-DTODC,1,0,0,0,19,0,2,1,0,0,0,0,0,0,0,1,2,25.15,468.35,0
9430-FRQOC,0,0,0,1,4,1,1,2,0,0,1,1,0,0,0,1,1,87.1,341.45,1
3585-ISXZP,0,0,0,0,8,1,1,2,0,0,0,0,1,1,0,0,2,95.65,778.1,1
